cell_name,K,head,seed,forget_class,identity,epoch,n_centre_classes,n_present_classes,delta_centred_production,delta_centred_weight_only,delta_centred_centre_only,interaction_residual,delta_uncentred_production,nc3_centred_forget,nc3_centred_forget_epoch0,nc3_uncentred_forget,nc3_uncentred_forget_epoch0,forget_weight_angle_deg,forget_weight_norm_ratio,retain_centre_angle_deg,retain_centre_norm_ratio,centred_forget_weight_angle_deg,centred_forget_weight_norm_ratio
faces_ce_seed0_random_label_clfonly_fc0,1000,ce,0,0,00001,1,999,1000,-0.1281922017531245,-0.12800774574635798,-7.981947734780892e-05,-0.00010463652941872237,-0.2606868781792362,0.6605216001840863,0.7887138019372109,0.3300211443980865,0.5907080225773227,16.996746080425932,0.8512110790510836,13.285238302752903,0.899482173288172,16.99522724659399,0.8512096967919266
faces_ce_seed0_random_label_clfonly_fc0,1000,ce,0,0,00001,2,999,1000,-0.15188650804146664,-0.15166213379591464,-8.986970083024737e-05,-0.00013450454472174744,-0.300261850692196,0.6368272938957442,0.7887138019372109,0.29044617188512667,0.5907080225773227,19.395786930312944,0.8380059619205346,15.062787962799499,0.8897695558045335,19.394048929271488,0.8380033449566044
faces_ce_seed0_random_label_clfonly_fc0,1000,ce,0,0,00001,3,999,1000,-0.1683378312966336,-0.16808530359253604,-9.630159403073435e-05,-0.00015622611006682607,-0.3269055436095468,0.6203759706405773,0.7887138019372109,0.26380247896777587,0.5907080225773227,20.994142997588934,0.8297559278793879,16.23827712336655,0.883433804966191,20.992284156704468,0.8297524239029748
faces_ce_seed0_random_label_clfonly_fc29,1000,ce,0,29,00142,1,999,1000,-0.15066823020965947,-0.15044682594658532,-9.071056927656418e-05,-0.00013069369379759,-0.2803417294599113,0.677419687293419,0.8280879175030784,0.3303097171092173,0.6106514465691286,18.38547287865831,0.8365523727193442,15.553356360779773,0.8869058340842852,18.385992593038015,0.8365352791686861
faces_ce_seed0_random_label_clfonly_fc29,1000,ce,0,29,00142,2,999,1000,-0.18012885880652285,-0.17985666771403064,-0.00010235617418463683,-0.00016983491830757647,-0.32582223451860287,0.6479590586965556,0.8280879175030784,0.28482921205052575,0.6106514465691286,21.131898652550348,0.8218834234687448,17.745272679145263,0.8764910810271914,21.132552265547663,0.821864564584115
faces_ce_seed0_random_label_clfonly_fc29,1000,ce,0,29,00142,3,999,1000,-0.20068505449972518,-0.2003769855192311,-0.00010978154252283545,-0.00019828743797123405,-0.356603478352594,0.6274028630033532,0.8280879175030784,0.25404796821653464,0.6106514465691286,22.968354985252752,0.8128749717589003,19.19790585584942,0.86992129262556,22.96909886463122,0.8128550328130649
faces_ce_seed0_random_label_clfonly_fc60,1000,ce,0,60,00284,1,999,1000,-0.1283783874817943,-0.12819390912771733,-7.96477065335699e-05,-0.00010483064754340798,-0.26595751355049224,0.6526821174111028,0.7810605048928971,0.31553711492531733,0.5814946284758096,17.22535961108341,0.853950006808654,14.9739076832986,0.9040740068721799,17.226535875332935,0.8539419390503239
faces_ce_seed0_random_label_clfonly_fc60,1000,ce,0,60,00284,2,999,1000,-0.1513702544681481,-0.1511468161894286,-8.905178116969115e-05,-0.00013438649754982102,-0.3057050515855707,0.629690250424749,0.7810605048928971,0.27578957689023886,0.5814946284758096,19.628621686878507,0.8405267715234025,16.95020994850366,0.8954187218461899,19.6299737637998,0.8405185417581207
faces_ce_seed0_random_label_clfonly_fc60,1000,ce,0,60,00284,3,999,1000,-0.1661197268821677,-0.1658707458978601,-9.445439117006238e-05,-0.00015452659313752726,-0.33083183909113395,0.6149407780107294,0.7810605048928971,0.2506627893846756,0.5814946284758096,21.13392573724761,0.8324892854655508,18.17672120292457,0.8900671674161432,21.135393836951067,0.8324810261168242
faces_ce_seed0_random_label_clfonly_fc95,1000,ce,0,95,00524,1,999,1000,-0.14413783976906447,-0.1439426414895183,-9.79591198310148e-05,-9.723915971515673e-05,-0.2655355952839985,0.5565268893013143,0.7006647290703788,0.29853762739260514,0.5640732226766036,17.024587502504207,0.8632334147605982,14.372109377726096,0.9019515294772318,17.02497241982178,0.8632181543118965
faces_ce_seed0_random_label_clfonly_fc95,1000,ce,0,95,00524,2,999,1000,-0.16904972824746622,-0.16881570535060442,-0.00011023925791231459,-0.00012378363894949285,-0.30499194644833144,0.5316150008229126,0.7006647290703788,0.2590812762282722,0.5640732226766036,19.392609051672252,0.8513365382204022,16.287641498258633,0.8930339759890812,19.39308216565063,0.8513197057917018
faces_ce_seed0_random_label_clfonly_fc95,1000,ce,0,95,00524,3,999,1000,-0.18485012106369358,-0.18459112067370353,-0.00011743600571167967,-0.00014156438427836981,-0.32963784988386463,0.5158146080066852,0.7006647290703788,0.23443537279273902,0.5640732226766036,20.857609892192944,0.8442658264969745,17.46575234946481,0.8875413017967039,20.858127838020337,0.8442480674250188
faces_arcface_seed0_random_label_clfonly_fc0,250,arcface,0,0,00001,1,249,250,0.013430744947541706,0.013435211571107386,-2.2994567888345863e-05,1.8527944322666023e-05,-0.03476770522203776,0.9661053685025827,0.952674623555041,-0.920327233717794,-0.8855595284957563,4.657155804029589,1.0010452768345541,0.027976455118293345,1.000032485142528,4.431819185224057,0.6933156453732799
faces_arcface_seed0_random_label_clfonly_fc0,250,arcface,0,0,00001,2,249,250,0.015285508513636081,0.015069550778768925,0.00015973620413489709,5.6221530732258884e-05,-0.040962100947288915,0.967960132068677,0.952674623555041,-0.9265216294430452,-0.8855595284957563,5.583002863719656,1.0007101616991199,0.03426402009603798,0.9998574014260754,5.449494167754401,0.63176097113716
faces_arcface_seed0_random_label_clfonly_fc0,250,arcface,0,0,00001,3,249,250,0.016389100218994535,0.01579869310461146,0.0004972671830096864,9.313993137338716e-05,-0.04471097288043757,0.9690637237740355,0.952674623555041,-0.9302705013761938,-0.8855595284957563,6.161634340846931,1.0003396377557612,0.03426402009603798,0.9995118267202171,6.172157002847413,0.5932487343108527
